concept;prefLabel;narrowMatch;broadMatch;closeMatch;altLabel
http://example.org/skos/libri_thesauri_12403;novella;http://example.org/concepts/libri_thesauri_7403,http://example.org/concepts/libri_thesauri_3161;http://example.org/concepts/libri_thesauri_2687,http://example.org/concepts/libri_thesauri_8085;http://www.wikidata.org/entity/Q149537,http://www.yso.fi/onto/yso/p5306,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph196664;pienoisromaanit@fi,novela@cs
http://example.org/skos/libri_thesauri_541;Bengali literature;http://example.org/concepts/libri_thesauri_542;;http://www.wikidata.org/entity/Q1144248,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph198681;bengálská literatura@cs
http://example.org/skos/libri_thesauri_3642;trouvere;;http://example.org/concepts/libri_thesauri_6992,http://example.org/concepts/libri_thesauri_11384;http://www.wikidata.org/entity/Q1996467,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph198709;truvéři@cs
http://example.org/skos/libri_thesauri_959;crime fiction short story;;http://example.org/concepts/libri_thesauri_1075;http://www.wikidata.org/entity/Q5793771,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph201913;detektivní povídka@cs
http://example.org/skos/libri_thesauri_2915;drama of the absurd;;http://example.org/concepts/libri_thesauri_7345;http://www.wikidata.org/entity/Q62066928,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph201914;absurdní drama@cs
http://example.org/skos/libri_thesauri_7;children's poetry;http://example.org/concepts/libri_thesauri_5060;http://example.org/concepts/libri_thesauri_12090,http://example.org/concepts/libri_thesauri_10520,http://example.org/concepts/libri_thesauri_2574,http://example.org/concepts/libri_thesauri_3025;http://www.wikidata.org/entity/Q5098270,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph202218;dětská poezie@cs
http://example.org/skos/libri_thesauri_317;analogy (linguistics);;http://example.org/concepts/libri_thesauri_6927;http://www.wikidata.org/entity/Q484989,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph205082;analogie (lingvistika)@cs
http://example.org/skos/libri_thesauri_2533;Philippine literature;;;http://www.wikidata.org/entity/Q1660362,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph205461;filipínská literatura@cs
http://example.org/skos/libri_thesauri_3714;versology;http://example.org/concepts/libri_thesauri_3713,http://example.org/concepts/libri_thesauri_2846,http://example.org/concepts/libri_thesauri_12117;;http://www.wikidata.org/entity/Q113884157,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph210496;versologie@cs
http://example.org/skos/libri_thesauri_3141;satirical poetry;;http://example.org/concepts/libri_thesauri_10520,http://example.org/concepts/libri_thesauri_2574,http://example.org/concepts/libri_thesauri_3025;http://www.wikidata.org/entity/Q6026483,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph214691;satirická poezie@cs
http://example.org/skos/libri_thesauri_2703;psychological fiction;http://example.org/concepts/libri_thesauri_11036;http://example.org/concepts/libri_thesauri_2687;http://www.wikidata.org/entity/Q101240581,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph214713;psychologická próza@cs
http://example.org/skos/libri_thesauri_2082;Luxembourg literature;;;http://www.wikidata.org/entity/Q4263762,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph217889;lucemburská literatura@cs
http://example.org/skos/libri_thesauri_2782;Comeniology (sources);;;http://www.wikidata.org/entity/Q113005855,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph218064;komeniana@cs
http://example.org/skos/libri_thesauri_3099;rorate book;;http://example.org/concepts/libri_thesauri_2062;http://www.wikidata.org/entity/Q15627042,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph224442;rorátníky@cs
http://example.org/skos/libri_thesauri_863;comic novel;;http://example.org/concepts/libri_thesauri_1737;http://www.wikidata.org/entity/Q2561390,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph225460;humoristický román@cs
http://example.org/skos/libri_thesauri_1737;humorous prose literature;http://example.org/concepts/libri_thesauri_863;http://example.org/concepts/libri_thesauri_1736,http://example.org/concepts/libri_thesauri_2687;http://www.wikidata.org/entity/Q115160651,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph225461;humoristická próza@cs
http://example.org/skos/libri_thesauri_2245;Mongol mythology;;;http://www.wikidata.org/entity/Q16056503,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph234796;mongolská mytologie@cs
http://example.org/skos/libri_thesauri_2490;passional;;http://example.org/concepts/libri_thesauri_10520,http://example.org/concepts/libri_thesauri_2574,http://example.org/concepts/libri_thesauri_3025;http://www.wikidata.org/entity/Q1609706,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph249596;pasionály@cs
http://example.org/skos/libri_thesauri_9875;fictional location;http://example.org/concepts/libri_thesauri_9689,http://example.org/concepts/libri_thesauri_8675,http://example.org/concepts/libri_thesauri_11534;;http://www.wikidata.org/entity/Q3895768,http://www.yso.fi/onto/yso/p2423,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph249643;fiktiiviset paikat@fi,fiktivní místa@cs
http://example.org/skos/libri_thesauri_6262;national literature;;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q1496813,http://www.yso.fi/onto/yso/p14783,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph250075;kansalliskirjallisuus@fi,národní literatura@cs
http://example.org/skos/libri_thesauri_3175;Scottish literature;http://example.org/concepts/libri_thesauri_3176;http://example.org/concepts/libri_thesauri_631;http://www.wikidata.org/entity/Q2180995,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph254519;skotská literatura@cs
http://example.org/skos/libri_thesauri_2904;Maya literature;;http://example.org/concepts/libri_thesauri_313;http://www.wikidata.org/entity/Q4263775,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph260654;mayská literatura@cs
http://example.org/skos/libri_thesauri_563;biblioclasm;;http://example.org/concepts/libri_thesauri_6620;http://www.wikidata.org/entity/Q856348,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph264917;ničení knih@cs
http://example.org/skos/libri_thesauri_2572;poetry festival;;http://example.org/concepts/libri_thesauri_2034;http://www.wikidata.org/entity/Q27186004,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph272072;festivaly poezie@cs
http://example.org/skos/libri_thesauri_7363;compilation;http://example.org/concepts/libri_thesauri_4000;;http://www.wikidata.org/entity/Q1614239,http://www.yso.fi/onto/yso/p17283,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph276819;kokoomateokset@fi,kompilace (literatura)@cs
http://example.org/skos/libri_thesauri_3433;Tatar literature;;;http://www.wikidata.org/entity/Q11689298,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph280656;tatarská literatura@cs
http://example.org/skos/libri_thesauri_525;Beatitudes;;http://example.org/concepts/libri_thesauri_562;http://www.wikidata.org/entity/Q51643,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph284029;blahoslavenství@cs
http://example.org/skos/libri_thesauri_1144;East Slavic literature;http://example.org/concepts/libri_thesauri_10889,http://example.org/concepts/libri_thesauri_10858,http://example.org/concepts/libri_thesauri_6940;http://example.org/concepts/libri_thesauri_3263;http://www.wikidata.org/entity/Q445179,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph297086;východoslovanské literatury@cs
http://example.org/skos/libri_thesauri_2334;neoclassicism;;http://example.org/concepts/libri_thesauri_2042;http://www.wikidata.org/entity/Q10318954,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph303253;neoklasicismus (literatura)@cs
http://example.org/skos/libri_thesauri_5986;experimental novel;;http://example.org/concepts/libri_thesauri_8085;http://www.wikidata.org/entity/Q109581872,http://www.yso.fi/onto/yso/p14218,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph314791;kokeelliset romaanit@fi,experimentální román@cs
http://example.org/skos/libri_thesauri_7433;Sami literature, Sami language literature;;http://example.org/concepts/libri_thesauri_13826,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q643239,http://www.wikidata.org/entity/Q109673482,http://www.yso.fi/onto/yso/p17438,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph317137;saamenkielinen kirjallisuus@fi,laponská literatura@cs
http://example.org/skos/libri_thesauri_13075;cliché;;http://example.org/concepts/libri_thesauri_12333,http://example.org/concepts/libri_thesauri_12476;http://www.wikidata.org/entity/Q156351,http://www.yso.fi/onto/yso/p6604,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph317162;kliseet@fi,klišé@cs
http://example.org/skos/libri_thesauri_473;Azerbaijani literature;;;http://www.wikidata.org/entity/Q724091,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph318988;ázerbájdžánská literatura@cs
http://example.org/skos/libri_thesauri_2469;Papuan mythology;;http://example.org/concepts/libri_thesauri_13612;http://www.wikidata.org/entity/Q4344741,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph320466;papuánská mytologie@cs
http://example.org/skos/libri_thesauri_1161;eclogue;;;http://www.wikidata.org/entity/Q11072974,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph321745;eklogy@cs
http://example.org/skos/libri_thesauri_3046;repetition;;;http://www.wikidata.org/entity/Q1274479,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph323742;repetice@cs
http://example.org/skos/libri_thesauri_348;Antiqua;;;http://www.wikidata.org/entity/Q582732,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph323746;antikva@cs
http://example.org/skos/libri_thesauri_445;Australian fiction;;;http://www.wikidata.org/entity/Q110321569,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph333358;australský román@cs
http://example.org/skos/libri_thesauri_8214;first edition;;http://example.org/concepts/libri_thesauri_2719,http://example.org/concepts/libri_thesauri_10476;http://www.wikidata.org/entity/Q10898227,http://www.yso.fi/onto/yso/p19250,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph346540;ensipainokset@fi,první vydání@cs
http://example.org/skos/libri_thesauri_1258;Evangeliary;;http://example.org/concepts/libri_thesauri_2062;http://www.wikidata.org/entity/Q1754581,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph353332;evangelistáře@cs
http://example.org/skos/libri_thesauri_2053;literature and history;;http://example.org/concepts/libri_thesauri_3834,http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q115135909,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph367699;literatura a dějiny@cs
http://example.org/skos/libri_thesauri_3813;writings;http://example.org/concepts/libri_thesauri_13826;;http://www.wikidata.org/entity/Q2249964,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph381216;písemnictví@cs
http://example.org/skos/libri_thesauri_12223;tanka;;http://example.org/concepts/libri_thesauri_1867,http://example.org/concepts/libri_thesauri_9975;http://www.wikidata.org/entity/Q258331,http://www.yso.fi/onto/yso/p4994,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph384524;tankat@fi,tanka@cs
http://example.org/skos/libri_thesauri_3340;speculative/fantastic fiction novel;;http://example.org/concepts/libri_thesauri_6284;http://www.wikidata.org/entity/Q10992055,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph384536;fantasy román@cs
http://example.org/skos/libri_thesauri_2030;literary canon;;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q20080754,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph388304;literární kánon@cs
http://example.org/skos/libri_thesauri_3161;science fiction novel;;http://example.org/concepts/libri_thesauri_8085,http://example.org/concepts/libri_thesauri_1580,http://example.org/concepts/libri_thesauri_12403;http://www.wikidata.org/entity/Q12132683,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph397763,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph500515;vědecko-fantastická novela@cs,vědecko-fantastický román@cs
http://example.org/skos/libri_thesauri_455;author reading;;http://example.org/concepts/libri_thesauri_4675,http://example.org/concepts/libri_thesauri_995;http://www.wikidata.org/entity/Q788526,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph409234;autorská čtení@cs
http://example.org/skos/libri_thesauri_2341;Nepali mythology;;;http://www.wikidata.org/entity/Q113884211,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph419645;nepálská mytologie@cs
http://example.org/skos/libri_thesauri_8722;self-publishing;;http://example.org/concepts/libri_thesauri_2719,http://example.org/concepts/libri_thesauri_6572;http://www.wikidata.org/entity/Q1568650,http://www.yso.fi/onto/yso/p2044,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph437947;omakustanteet@fi,vydávání vlastním nákladem@cs
http://example.org/skos/libri_thesauri_3105;rural literature;;http://example.org/concepts/libri_thesauri_2687;http://www.wikidata.org/entity/Q11879281,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph445024;venkovská próza@cs
http://example.org/skos/libri_thesauri_1616;history of Czech literature;;http://example.org/concepts/libri_thesauri_7660;http://www.wikidata.org/entity/Q113861609,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph483973;dějiny české literatury@cs
http://example.org/skos/libri_thesauri_1619;history of English literature;;http://example.org/concepts/libri_thesauri_4584;http://www.wikidata.org/entity/Q113861611,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph484354;dějiny anglické literatury@cs
http://example.org/skos/libri_thesauri_1626;history of French literature;;http://example.org/concepts/libri_thesauri_10811;http://www.wikidata.org/entity/Q113861612,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph484355;dějiny francouzské literatury@cs
http://example.org/skos/libri_thesauri_3720;Vietnamese poetry;;http://example.org/concepts/libri_thesauri_10959;http://www.wikidata.org/entity/Q7928675,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph493970;vietnamská poezie@cs
http://example.org/skos/libri_thesauri_1593;history of American literature;;http://example.org/concepts/libri_thesauri_305;http://www.wikidata.org/entity/Q113861639,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph499812;dějiny americké literatury@cs
http://example.org/skos/libri_thesauri_1684;history of world literature;;http://example.org/concepts/libri_thesauri_3807;http://www.wikidata.org/entity/Q113861640,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph499813;dějiny světové literatury@cs
http://example.org/skos/libri_thesauri_1622;history of European literature;;http://example.org/concepts/libri_thesauri_1249;http://www.wikidata.org/entity/Q113861641,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph499816;dějiny evropské literatury@cs
http://example.org/skos/libri_thesauri_1628;history of German literature;;http://example.org/concepts/libri_thesauri_5257;http://www.wikidata.org/entity/Q113861643,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph499819;dějiny německé literatury@cs
http://example.org/skos/libri_thesauri_1662;history of rhetoric;;http://example.org/concepts/libri_thesauri_950,http://example.org/concepts/libri_thesauri_2051,http://example.org/concepts/libri_thesauri_12570;http://www.wikidata.org/entity/Q113861648,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph501067;dějiny rétoriky@cs
http://example.org/skos/libri_thesauri_2537;philosophical poetry;;http://example.org/concepts/libri_thesauri_10520,http://example.org/concepts/libri_thesauri_2574,http://example.org/concepts/libri_thesauri_3025;http://www.wikidata.org/entity/Q4484338,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph503069;filozofická poezie@cs
