entity,source
Andrzej Nils Uggla,Biblioteka Narodowa - kartoteka autorytatywna
Anna Czyżyk-Cyzio,Biblioteka Narodowa - kartoteka autorytatywna
Wolfgang F. Bender,Biblioteka Narodowa - kartoteka autorytatywna
Larisa Oleksandrìvna Lìsova,Biblioteka Narodowa - kartoteka autorytatywna
Frances Wilson,Biblioteka Narodowa - kartoteka autorytatywna
Jan Scharmach,Biblioteka Narodowa - kartoteka autorytatywna
Oksana Volodimirìvna Ogorìlko,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Wilkus-Wyrwa,Biblioteka Narodowa - kartoteka autorytatywna
Alexandra Uzoaku Esimaje,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Konczewska,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Albert Wyttenbach,Biblioteka Narodowa - kartoteka autorytatywna
François Cusset,Biblioteka Narodowa - kartoteka autorytatywna
Jón Sigurdsson,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Bosacka,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Bartnikowska,Biblioteka Narodowa - kartoteka autorytatywna
Ûrij Ivanovič Venelin,Biblioteka Narodowa - kartoteka autorytatywna
Elwira Jeglińska,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Szpendowska,Biblioteka Narodowa - kartoteka autorytatywna
Agata Zawiszewska,Biblioteka Narodowa - kartoteka autorytatywna
Bożenna Papis,Biblioteka Narodowa - kartoteka autorytatywna
Nela Szpyczko,Biblioteka Narodowa - kartoteka autorytatywna
Anna Dunin-Dudkowska,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Kostrzewa,Biblioteka Narodowa - kartoteka autorytatywna
Natalia Bursiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Wieczorek,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Górowska,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Jarmułowicz,Biblioteka Narodowa - kartoteka autorytatywna
Maria Piechocka-Kłos,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Szymkowiak,Biblioteka Narodowa - kartoteka autorytatywna
Kamila Wiśniewska,Biblioteka Narodowa - kartoteka autorytatywna
Barbro Ståhle Sjönell,Biblioteka Narodowa - kartoteka autorytatywna
John Jones,Biblioteka Narodowa - kartoteka autorytatywna
Leon Sternbach,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Jackowska,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Wydro,Biblioteka Narodowa - kartoteka autorytatywna
Angelina Vačeva,Biblioteka Narodowa - kartoteka autorytatywna
Petr Efstaf'evič Stoân,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Kleniewska-Kowaliszyn,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Nösselt,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Kauer,Biblioteka Narodowa - kartoteka autorytatywna
Paul Christophersen,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Kliszcz,Biblioteka Narodowa - kartoteka autorytatywna
Katsiaryna Voranava,Biblioteka Narodowa - kartoteka autorytatywna
Grażyna Mikłaszewicz,Biblioteka Narodowa - kartoteka autorytatywna
Nunu Mihajlìvna Akop'ânc,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Żabski,Biblioteka Narodowa - kartoteka autorytatywna
Lajos Nyírö,Biblioteka Narodowa - kartoteka autorytatywna
Richard Maria Werner,Biblioteka Narodowa - kartoteka autorytatywna
Zenon Grabarczyk,Biblioteka Narodowa - kartoteka autorytatywna
Lech Zabor,Biblioteka Narodowa - kartoteka autorytatywna
Maria Wrońska,Biblioteka Narodowa - kartoteka autorytatywna
Giuseppe Pitrè,Biblioteka Narodowa - kartoteka autorytatywna
Giovanni Battista Egnazio,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Urbański,Biblioteka Narodowa - kartoteka autorytatywna
Jeannine Luczak-Wild,Biblioteka Narodowa - kartoteka autorytatywna
Johann Volland,Biblioteka Narodowa - kartoteka autorytatywna
Mìkalaj Vìktaravìč Nìkalaeŭ,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Janus,Biblioteka Narodowa - kartoteka autorytatywna
Johann Conrad Wack,Biblioteka Narodowa - kartoteka autorytatywna
Klavdiâ Mihajlovna Vinogradova,Biblioteka Narodowa - kartoteka autorytatywna
Ewelina Grygorczyk,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Wróblewska-Pawlak,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Urbańska,Biblioteka Narodowa - kartoteka autorytatywna
Stefano Gandini,Biblioteka Narodowa - kartoteka autorytatywna
Əkbǝr Mǝmmǝd oğlu Ağayev,Biblioteka Narodowa - kartoteka autorytatywna
Paulina Domaradzka,Biblioteka Narodowa - kartoteka autorytatywna
František Frýdecký,Biblioteka Narodowa - kartoteka autorytatywna
Anna Rogulska,Biblioteka Narodowa - kartoteka autorytatywna
Natal'iâ Aleksandrovna Kovaleva,Biblioteka Narodowa - kartoteka autorytatywna
Rinna Vasil'evna Komina,Biblioteka Narodowa - kartoteka autorytatywna
Caio Cesar Esteves de Souza,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Schattlach,Biblioteka Narodowa - kartoteka autorytatywna
Swietłana Babczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Gennadij Prokop'evič Mel'nikov,Biblioteka Narodowa - kartoteka autorytatywna
Sergìj Valerìjovič Čuj,Biblioteka Narodowa - kartoteka autorytatywna
Paul Wiegler,Biblioteka Narodowa - kartoteka autorytatywna
Sesto Preste,Biblioteka Narodowa - kartoteka autorytatywna
Victor Jeglinschi,Biblioteka Narodowa - kartoteka autorytatywna
Louise Ladouceur,Biblioteka Narodowa - kartoteka autorytatywna
Michael Schmidt,Biblioteka Narodowa - kartoteka autorytatywna
Paulina Subocz-Białek,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy J. Maciuszko,Biblioteka Narodowa - kartoteka autorytatywna
Jiří Vesely,Biblioteka Narodowa - kartoteka autorytatywna
Václav Bok,Biblioteka Narodowa - kartoteka autorytatywna
Trevor Howard Howard-Hill,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Cierlica,Biblioteka Narodowa - kartoteka autorytatywna
Renate Sarma,Biblioteka Narodowa - kartoteka autorytatywna
Alexandrinus Hesychius,Biblioteka Narodowa - kartoteka autorytatywna
Pierre-Yves Boisseau,Biblioteka Narodowa - kartoteka autorytatywna
Patrycjusz Pająk,Biblioteka Narodowa - kartoteka autorytatywna
Daniel J. Stachuła,Biblioteka Narodowa - kartoteka autorytatywna
Galina Aleksandrovna Ŝerbakova,Biblioteka Narodowa - kartoteka autorytatywna
Polina Shvanyukova,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Czapnik,Biblioteka Narodowa - kartoteka autorytatywna
Benjamin Weiske,Biblioteka Narodowa - kartoteka autorytatywna
Lenka Šaldová,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Turzyńska,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Nofikow-Dobrodumow,Biblioteka Narodowa - kartoteka autorytatywna
Bogdan Petrovič Bìlous,Biblioteka Narodowa - kartoteka autorytatywna
Michał Kruszelnicki,Biblioteka Narodowa - kartoteka autorytatywna
Jan-Tage Kühling,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Masalytė,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Płachta,Biblioteka Narodowa - kartoteka autorytatywna
Jan Kordys,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Cieślikowka-Ryczko,Biblioteka Narodowa - kartoteka autorytatywna
Christoph Arnold,Biblioteka Narodowa - kartoteka autorytatywna
Kamila Osińska,Biblioteka Narodowa - kartoteka autorytatywna
Ryuta Minami,Biblioteka Narodowa - kartoteka autorytatywna
Zdzisław Szeląg,Biblioteka Narodowa - kartoteka autorytatywna
Biljane Šljivić-Simšić,Biblioteka Narodowa - kartoteka autorytatywna
Rafał Włodarczyk,Biblioteka Narodowa - kartoteka autorytatywna
Dariusz Kosiński,Biblioteka Narodowa - kartoteka autorytatywna
Otto Behaghel,Biblioteka Narodowa - kartoteka autorytatywna
Iwona Grądzka,Biblioteka Narodowa - kartoteka autorytatywna
Mirijana Kozak,Biblioteka Narodowa - kartoteka autorytatywna
Marek Buś,Biblioteka Narodowa - kartoteka autorytatywna
Lidiâ Mihajlovna Lotman,Biblioteka Narodowa - kartoteka autorytatywna
Péter Bozsik,Biblioteka Narodowa - kartoteka autorytatywna
József Tamás Reményi,Biblioteka Narodowa - kartoteka autorytatywna
Galina Veniaminovna Sinilo,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Pacześniak,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Zapędowska,Biblioteka Narodowa - kartoteka autorytatywna
Vìktor Pavlovič Âručik,Biblioteka Narodowa - kartoteka autorytatywna
David L. Pike,Biblioteka Narodowa - kartoteka autorytatywna
August Hausrath,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Majcherczyk,Biblioteka Narodowa - kartoteka autorytatywna
Henri Bonnet,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Urbański,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Rusowicz,Biblioteka Narodowa - kartoteka autorytatywna
Hans-Jürgen Zobel,Biblioteka Narodowa - kartoteka autorytatywna
Urszula Rybak,Biblioteka Narodowa - kartoteka autorytatywna
Bernhard Bischoff,Biblioteka Narodowa - kartoteka autorytatywna
William D. Lutz,Biblioteka Narodowa - kartoteka autorytatywna
Beata Utkowska,Biblioteka Narodowa - kartoteka autorytatywna
Kazimiera Manowska,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Marian Kołaczkowski,Biblioteka Narodowa - kartoteka autorytatywna
Robert O. J. van Nuffel,Biblioteka Narodowa - kartoteka autorytatywna
Julia Czerniuk,Biblioteka Narodowa - kartoteka autorytatywna
James Lamar Roberts,Biblioteka Narodowa - kartoteka autorytatywna
Georg Christoph Hamberger,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Trojszczak,Biblioteka Narodowa - kartoteka autorytatywna
John Adlard,Biblioteka Narodowa - kartoteka autorytatywna
Feliks Raszka,Biblioteka Narodowa - kartoteka autorytatywna
Ioan Bogdan,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Hamera,Biblioteka Narodowa - kartoteka autorytatywna
Marta Wojas,Biblioteka Narodowa - kartoteka autorytatywna
Gérard Farasse,Biblioteka Narodowa - kartoteka autorytatywna
Raymond Plante,Biblioteka Narodowa - kartoteka autorytatywna
Richard Plant,Biblioteka Narodowa - kartoteka autorytatywna
Olena Oleksandrìvna Brovko,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Stala,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Lewandowski,Biblioteka Narodowa - kartoteka autorytatywna
Anne Mihan,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Kodzis-Sofińska,Biblioteka Narodowa - kartoteka autorytatywna
Rozalia Przybytek,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Czernicka,Biblioteka Narodowa - kartoteka autorytatywna
Alexandra Ludewig,Biblioteka Narodowa - kartoteka autorytatywna
José Paulo Paes,Biblioteka Narodowa - kartoteka autorytatywna
Maria Kwiatkowska-Ratajczak,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Danek,Biblioteka Narodowa - kartoteka autorytatywna
I. A. Richards,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Stoch,Biblioteka Narodowa - kartoteka autorytatywna
Vladimir Streinu,Biblioteka Narodowa - kartoteka autorytatywna
Waldemar Szymczak,Biblioteka Narodowa - kartoteka autorytatywna
Jan Roubal,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Nowak,Biblioteka Narodowa - kartoteka autorytatywna
Andrea Guarna,Biblioteka Narodowa - kartoteka autorytatywna
Jean-Charles Ducène,Biblioteka Narodowa - kartoteka autorytatywna
Eva Schleissová,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Mikuszewska-Kamińska,Biblioteka Narodowa - kartoteka autorytatywna
Volker Riedel,Biblioteka Narodowa - kartoteka autorytatywna
Jarosław Poliszczuk,Biblioteka Narodowa - kartoteka autorytatywna
Svìtlana Sergìïvna Bajdacka,Biblioteka Narodowa - kartoteka autorytatywna
Ada Bieber,Biblioteka Narodowa - kartoteka autorytatywna
Günter Mieth,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Kuligowska,Biblioteka Narodowa - kartoteka autorytatywna
Olgierd J. Paszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Rychlewski,Biblioteka Narodowa - kartoteka autorytatywna
Chasper Pult,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Matusiak,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Komenda-Earle,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Juźwik,Biblioteka Narodowa - kartoteka autorytatywna
Drahomir Šajtar,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Sieroszewska,Biblioteka Narodowa - kartoteka autorytatywna
Anna Legeżyńska,Biblioteka Narodowa - kartoteka autorytatywna
Êvgen Mihajlovič Baran,Biblioteka Narodowa - kartoteka autorytatywna
Lûdmila Volodimirìvna Macapura,Biblioteka Narodowa - kartoteka autorytatywna
Vsevolod Vladimirovič Lazutin,Biblioteka Narodowa - kartoteka autorytatywna
Nadežda Aleksandrovna Vedâkova,Biblioteka Narodowa - kartoteka autorytatywna
Arkadiusz Lorenc,Biblioteka Narodowa - kartoteka autorytatywna
Iwona Czyżak,Biblioteka Narodowa - kartoteka autorytatywna
Helena Heroldová,Biblioteka Narodowa - kartoteka autorytatywna
Han Xinzhong,Biblioteka Narodowa - kartoteka autorytatywna
Filip Skowron,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Polaszek,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Jatkowska,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Gąsiorek,Biblioteka Narodowa - kartoteka autorytatywna
Jagoda Jaskuła,Biblioteka Narodowa - kartoteka autorytatywna
Fernando Cabo Aseguinolaza,Biblioteka Narodowa - kartoteka autorytatywna
Jessica Pérez-Luzardo,Biblioteka Narodowa - kartoteka autorytatywna
Olga Karczewska,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Jachimowicz,Biblioteka Narodowa - kartoteka autorytatywna
Marta Wysocka,Biblioteka Narodowa - kartoteka autorytatywna
Emilia Żurek,Biblioteka Narodowa - kartoteka autorytatywna
Ilona Wiśniewska-Weiss,Biblioteka Narodowa - kartoteka autorytatywna
Antoine Martel,Biblioteka Narodowa - kartoteka autorytatywna
Iskra Vital'evna Denisova,Biblioteka Narodowa - kartoteka autorytatywna
Oleg Nikandrovič Vilkov,Biblioteka Narodowa - kartoteka autorytatywna
Clinton Walker Keyes,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Ławnicka-Borońska,Biblioteka Narodowa - kartoteka autorytatywna
Georg Hoffmann,Biblioteka Narodowa - kartoteka autorytatywna
Fredrik Böök,Biblioteka Narodowa - kartoteka autorytatywna
Żanna Sładkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Giang Nham Hàn,Biblioteka Narodowa - kartoteka autorytatywna
Anton Alâksandravìč Semânovìč,Biblioteka Narodowa - kartoteka autorytatywna
Mìkola Mìchajlavìč Grynčyk,Biblioteka Narodowa - kartoteka autorytatywna
Nataliâ Mihajlovna Korenevskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Natalija Kardanova,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Binek,Biblioteka Narodowa - kartoteka autorytatywna
Milena Moreno Jiménez,Biblioteka Narodowa - kartoteka autorytatywna
Oksana Vasylìvna Galčuk,Biblioteka Narodowa - kartoteka autorytatywna
Balder Olden,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Gierałtowska,Biblioteka Narodowa - kartoteka autorytatywna
Semen Morduhovič Âkerson,Biblioteka Narodowa - kartoteka autorytatywna
Jakob Lothe,Biblioteka Narodowa - kartoteka autorytatywna
Marta Teperska-Klasińska,Biblioteka Narodowa - kartoteka autorytatywna
Monika Bolach,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Zapolska-Chapelle,Biblioteka Narodowa - kartoteka autorytatywna
Emilia Nowak,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Wieczorek-Ostrowska,Biblioteka Narodowa - kartoteka autorytatywna
Daria Szymborska,Biblioteka Narodowa - kartoteka autorytatywna
Douglas L. Howard,Biblioteka Narodowa - kartoteka autorytatywna
Francesca Bugliani-Knox,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Sandel,Biblioteka Narodowa - kartoteka autorytatywna
Elena L'vovna Berezovič,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Kruszyńska,Biblioteka Narodowa - kartoteka autorytatywna
Lada Viktorovna Olejnik,Biblioteka Narodowa - kartoteka autorytatywna
Wioletta Leśków-Cyrulik,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Mika,Biblioteka Narodowa - kartoteka autorytatywna
Todd Samuel Presner,Biblioteka Narodowa - kartoteka autorytatywna
Anna Samorowska,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Bartscherer,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Miczka,Biblioteka Narodowa - kartoteka autorytatywna
Carmen Nolte-Odhiambo,Biblioteka Narodowa - kartoteka autorytatywna
Anna Feuerstein,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Krzysztoforska-Weisswasser,Biblioteka Narodowa - kartoteka autorytatywna
Wiktoria Hojsak,Biblioteka Narodowa - kartoteka autorytatywna
Vasil' Semenovič Vaŝenko,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Kucfir,Biblioteka Narodowa - kartoteka autorytatywna
Abraham Loescher,Biblioteka Narodowa - kartoteka autorytatywna
Johannes Leunclavius,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Myrdzik,Biblioteka Narodowa - kartoteka autorytatywna
Guido Mazzoni,Biblioteka Narodowa - kartoteka autorytatywna
Marta Saj,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Podemski,Biblioteka Narodowa - kartoteka autorytatywna
Džapar Šukurovič Šukurov,Biblioteka Narodowa - kartoteka autorytatywna
Larisa Ìvanìvna Ševčenko,Biblioteka Narodowa - kartoteka autorytatywna
Anna Malinowska,Biblioteka Narodowa - kartoteka autorytatywna
Olga Nowak,Biblioteka Narodowa - kartoteka autorytatywna
Nadìâ Mikolaïvna Sologub,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Kołodziejczyk,Biblioteka Narodowa - kartoteka autorytatywna
Matthias Gotthilf Löschin,Biblioteka Narodowa - kartoteka autorytatywna
Isaac Reed,Biblioteka Narodowa - kartoteka autorytatywna
Christine Schirrmacher,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Kietzman,Biblioteka Narodowa - kartoteka autorytatywna
Zygmunt Leśnodorski,Biblioteka Narodowa - kartoteka autorytatywna
Arthur Böhtlingk,Biblioteka Narodowa - kartoteka autorytatywna
James Thompson,Biblioteka Narodowa - kartoteka autorytatywna
Mirosław Lenart,Biblioteka Narodowa - kartoteka autorytatywna
Julian Olszak,Biblioteka Narodowa - kartoteka autorytatywna
Bartosz Staszczyszyn,Biblioteka Narodowa - kartoteka autorytatywna
Didier Jacob,Biblioteka Narodowa - kartoteka autorytatywna
Gérard Genette,Biblioteka Narodowa - kartoteka autorytatywna
William Hubben,Biblioteka Narodowa - kartoteka autorytatywna
Halina Dobrowolska,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Ménager,Biblioteka Narodowa - kartoteka autorytatywna
Michel Simonin,Biblioteka Narodowa - kartoteka autorytatywna
Gadži Gusejnovič Gašarov,Biblioteka Narodowa - kartoteka autorytatywna
Samuel Lublinski,Biblioteka Narodowa - kartoteka autorytatywna
Rafał Chojnacki,Biblioteka Narodowa - kartoteka autorytatywna
Heinz Mettke,Biblioteka Narodowa - kartoteka autorytatywna
Czesław Białowąs,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Kubiak,Biblioteka Narodowa - kartoteka autorytatywna
Larisa Miheeva,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Boruch,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Müller,Biblioteka Narodowa - kartoteka autorytatywna
Grzegorz Chlasta,Biblioteka Narodowa - kartoteka autorytatywna
Richard Bígl,Biblioteka Narodowa - kartoteka autorytatywna
Żaneta Nowak,Biblioteka Narodowa - kartoteka autorytatywna
Bogusław Kruszewski,Biblioteka Narodowa - kartoteka autorytatywna
Bolesław Mrozewicz,Biblioteka Narodowa - kartoteka autorytatywna
Ágnes Kurcz,Biblioteka Narodowa - kartoteka autorytatywna
Edward Mikołajczyk,Biblioteka Narodowa - kartoteka autorytatywna
Mirko Lampis,Biblioteka Narodowa - kartoteka autorytatywna
Tat'âna Gennad'evna Nikitina,Biblioteka Narodowa - kartoteka autorytatywna
Alessandro Henrique Poersch Rolim de Moura,Biblioteka Narodowa - kartoteka autorytatywna
Mohamed Abdesselem,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Legutko-Ołownia,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Szumska,Biblioteka Narodowa - kartoteka autorytatywna
Evgenij Aleksandrovič Serebrâkov,Biblioteka Narodowa - kartoteka autorytatywna
