entity,source
Costner Kevin,Słownik postaci literackich (Makowiecki)
Cottard,100 bohaterów lektur | Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Coupeau Anna,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"Coupeau, rzemieślnik",Słownik postaci literackich (Makowiecki)
Courage Matka,Słownik postaci literackich (Makowiecki)
Courtial des Pereires Roger Marin,Słownik postaci literackich (Makowiecki)
Craig Michael,Słownik postaci literackich (Makowiecki)
Cratchit Bob,Słownik postaci literackich (Makowiecki)
"CRÉCY ODĘTA DE 2°v. Swann, 3°v. Forcheville",Słownik postaci literackich (Makowiecki)
Crécy Pierre de,Słownik postaci literackich (Makowiecki)
Crescenzi Sandrino,Słownik postaci literackich (Makowiecki)
"Crescenzi, margrabia",Słownik postaci literackich (Makowiecki)
"Crescenzi, rodzina",Słownik postaci literackich (Makowiecki)
Crespi Pietro,Słownik postaci literackich (Makowiecki)
Crespo Izabela,Słownik postaci literackich (Makowiecki)
Crespo Juan,Słownik postaci literackich (Makowiecki)
Crespo Pedro,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Crisa Erno,Słownik postaci literackich (Makowiecki)
Crofts George,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Cromwell Oliver,Słownik postaci literackich (Makowiecki)
Crowne Lenina,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Crozant Franciszek de,Słownik postaci literackich (Makowiecki)
Crusoe Robinson,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"Cruz, sierżant",Słownik postaci literackich (Makowiecki)
Cudzoziemka,Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Cuny Alain,Słownik postaci literackich (Makowiecki)
Curley,Słownik postaci literackich (Makowiecki)
"Curtil Emmanuel, aktor franc.",Słownik postaci literackich (Makowiecki)
Cuthbert Maryla,Słownik postaci literackich (Makowiecki)
Cuthbert Mateusz,Słownik postaci literackich (Makowiecki)
Cwałoszyński Andrzej,Słownik postaci literackich (Makowiecki)
Cwałoszyński Wojciech,Słownik postaci literackich (Makowiecki)
"Cwetkow Lubomir, aktor bułg.",Słownik postaci literackich (Makowiecki)
Cybulski Mieczysław,Słownik postaci literackich (Makowiecki)
Cybulski Zbigniew,Słownik postaci literackich (Makowiecki)
Cyd,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Cymbelin,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Cyprian, brat Beniamina",Słownik postaci literackich (Makowiecki)
Cyrano,Słownik postaci literackich (Makowiecki)
Cyrus,Słownik postaci literackich (Makowiecki)
Cyryl,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"Cyryl, student",Słownik postaci literackich (Makowiecki)
Czaban Seweryn,Słownik postaci literackich (Makowiecki)
Czaban Tunka,Słownik postaci literackich (Makowiecki)
Czacki Aleksander Andriejewicz,Słownik postaci literackich (Makowiecki)
Czang Kaj-szek,Słownik postaci literackich (Makowiecki)
Czapla Rafał,Słownik postaci literackich (Makowiecki)
Czapliński Daniel,Słownik postaci literackich (Makowiecki)
Czarniecki Stefan,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Czamkowska Teresa,Słownik postaci literackich (Makowiecki)
Czarnoksiężnik,Słownik postaci literackich (Makowiecki)
"Czarnomor 1091 ""Czarny Gnuśnik""",Słownik postaci literackich (Makowiecki)
Czarny Kazik,Słownik postaci literackich (Makowiecki)
Czarny Olo,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Czarny Orlik,Słownik postaci literackich (Makowiecki)
Czarowic Benedykt,Słownik postaci literackich (Makowiecki)
Czarowic Jan,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Czartkowski Feliks,Słownik postaci literackich (Makowiecki)
"Czartkowski, dzierżawca Brodni",Słownik postaci literackich (Makowiecki)
Czaruś,Słownik postaci literackich (Makowiecki)
"Czechliński, starosta",Słownik postaci literackich (Makowiecki)
Czeladnicy,Słownik postaci literackich (Makowiecki)
Czen,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
CZEPIEC Błażej,Słownik postaci literackich (Makowiecki)
Czepiec Kasper,Słownik postaci literackich (Makowiecki)
"Czepiersiński, podstoli",Słownik postaci literackich (Makowiecki)
Czeremis,Słownik postaci literackich (Makowiecki)
Czerestwieńscy,Słownik postaci literackich (Makowiecki)
Czerestwieński Piotr,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Czernisz Antoni,Słownik postaci literackich (Makowiecki)
Czemow Aleksiej Piotrowicz,Słownik postaci literackich (Makowiecki)
Czernyszewski Nikołaj Gawriłowicz,Słownik postaci literackich (Makowiecki)
Czertwan Kazimierz,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Czertwan Marek,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Czertwan Witold,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"Czertwanowie, rodzina",Słownik postaci literackich (Makowiecki)
Czerwiaczek Zofia,Słownik postaci literackich (Makowiecki)
"Czerwiaczek, majster stolarski",Słownik postaci literackich (Makowiecki)
Czerwiakow Iwan Dmitrycz,Słownik postaci literackich (Makowiecki)
"Czerwińscy, rodzina",Słownik postaci literackich (Makowiecki)
Czerwony Sęp,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Cześnik,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Czetwertyński Artur,Słownik postaci literackich (Makowiecki)
"Czi-Czi, małpka",Słownik postaci literackich (Makowiecki)
Cziczikow Paweł Iwanowicz,Słownik postaci literackich (Makowiecki)
Czkawka Tobiasz,Słownik postaci literackich (Makowiecki)
Człowiek śmiechu,Słownik postaci literackich (Makowiecki)
Człowiek w futerale,Słownik postaci literackich (Makowiecki)
Cztan,Słownik postaci literackich (Makowiecki)
Czterej Pancerni I Pies,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Czudakow,Słownik postaci literackich (Makowiecki)
Czyński Leszek,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Czyżewska Elżbieta,Słownik postaci literackich (Makowiecki)
"Ćwilecka, hrabina",Słownik postaci literackich (Makowiecki)
"Dab-Dab, kaczka",Słownik postaci literackich (Makowiecki)
Dafne,1600 postaci literackich | Szkolny słownik bohaterów literackich | Słownik postaci mitycznych w literaturze i sztuce | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Dafnicki Fantazy,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Dafnis I Chloe,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Dagon,Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
Daimonion,Słownik postaci literackich (Makowiecki)
Dain Waris,Słownik postaci literackich (Makowiecki)
Daisy,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Daity,Słownik postaci literackich (Makowiecki)
Dajmonion,Słownik postaci literackich (Makowiecki)
"Dakkar, książę",Słownik postaci literackich (Makowiecki)
Dalaj Lama,Słownik postaci literackich (Makowiecki)
Daleniecki Włodzimierz,Słownik postaci literackich (Makowiecki)
Dalloway Klarysa,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Dalioway Ryszard,Słownik postaci literackich (Makowiecki)
Dalska Ewelina,Słownik postaci literackich (Makowiecki)
"Dalski, baron",Słownik postaci literackich (Makowiecki)
Dalton Timothy,Słownik postaci literackich (Makowiecki)
Dama kameliowa,Słownik postaci literackich (Makowiecki)
Damajanti,Słownik postaci literackich (Makowiecki)
Damazy,Słownik postaci literackich (Makowiecki)
"Dambreuse, pani",Słownik postaci literackich (Makowiecki)
Damian,Słownik postaci literackich (Makowiecki)
Damięcki Dobiesław,Słownik postaci literackich (Makowiecki)
Damis,Słownik postaci literackich (Makowiecki)
"Damon, guwerner",Słownik postaci literackich (Makowiecki)
Dan,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Danceny, Kawaler",Słownik postaci literackich (Makowiecki)
Dandin Georges,Słownik postaci literackich (Makowiecki)
Dandridge Dorothy,Słownik postaci literackich (Makowiecki)
Danet Jean,Słownik postaci literackich (Makowiecki)
Danforth,Słownik postaci literackich (Makowiecki)
Danglars,Słownik postaci literackich (Makowiecki)
Danielle,Słownik postaci literackich (Makowiecki)
Daniłko,Słownik postaci literackich (Makowiecki)
Dantes Edmund,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Danton Georges Jacques,Słownik postaci literackich (Makowiecki)
Danusia,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
D'Arc Joanna,Słownik postaci literackich (Makowiecki)
Daria Michajłowna,Słownik postaci literackich (Makowiecki)
Daria Pawłowna,Słownik postaci literackich (Makowiecki)
Dark Johanna,Słownik postaci literackich (Makowiecki)
Darlington,Słownik postaci literackich (Makowiecki)
Darrieux Danielle,Słownik postaci literackich (Makowiecki)
Darwell Jane,Słownik postaci literackich (Makowiecki)
Dasza,Słownik postaci literackich (Makowiecki)
Daum Gustaw,Słownik postaci literackich (Makowiecki)
"Daum, ojciec Gustawa",Słownik postaci literackich (Makowiecki)
"Dauphin Jean-Claude, aktor franc.",Słownik postaci literackich (Makowiecki)
Davalos Richard,Słownik postaci literackich (Makowiecki)
David Jacques Louis,Słownik postaci literackich (Makowiecki)
Davisowa Laura,Słownik postaci literackich (Makowiecki)
"Dawid, biskup Utrechtu",Słownik postaci literackich (Makowiecki)
Day-Lewis Daniel,Słownik postaci literackich (Makowiecki)
"Dąbrowa, general",Słownik postaci literackich (Makowiecki)
Dąbrowski Jan Henryk,Słownik postaci literackich (Makowiecki)
Dąbrowski Jarosław,Słownik postaci literackich (Makowiecki)
Dea,Słownik postaci literackich (Makowiecki)
Dean James,Słownik postaci literackich (Makowiecki)
"Deasy, pan",Słownik postaci literackich (Makowiecki)
Debucourt Jean,Słownik postaci literackich (Makowiecki)
Deczyński Kazimierz,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Dedal,Szkolny słownik bohaterów literackich | Słownik postaci mitycznych w literaturze i sztuce | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Dedal Simon,Słownik postaci literackich (Makowiecki)
Dedal Stefan,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Deganawida,Słownik postaci literackich (Makowiecki)
Dejanira,Szkolny słownik bohaterów literackich | Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
"Delaitre Marcel, aktor franc.",Słownik postaci literackich (Makowiecki)
Delfina,Słownik postaci literackich (Makowiecki)
Delon Alain,Słownik postaci literackich (Makowiecki)
Delorme Danielle,Słownik postaci literackich (Makowiecki)
"Del Sol Laura, aktorka",Słownik postaci literackich (Makowiecki)
Dementiew Mikołaj,Słownik postaci literackich (Makowiecki)
Demeter,Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
Demian Maks,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Demon,Słownik postaci literackich (Makowiecki)
Demongeot Mylène,Słownik postaci literackich (Makowiecki)
"Demongeot, ur. 1936), aktorka franc.",Słownik postaci literackich (Makowiecki)
De Momay Rebecca,Słownik postaci literackich (Makowiecki)
"Denhoffowa Maria Anna ur. Bielińska, 2°v. Lubomirska",Słownik postaci literackich (Makowiecki)
De Niro Robert,Słownik postaci literackich (Makowiecki)
Depardieu Gérard,Słownik postaci literackich (Makowiecki)
Depuis Leon,Słownik postaci literackich (Makowiecki)
Derkacz Mikołaj,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"De Rossi Barbara, aktorka",Słownik postaci literackich (Makowiecki)
Derwid,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Descrières Georges, aktor franc.",Słownik postaci literackich (Makowiecki)
Desert Wilfryd,Słownik postaci literackich (Makowiecki)
"Desglands, pan",Słownik postaci literackich (Makowiecki)
Designori Plinio,Słownik postaci literackich (Makowiecki)
"Desnicki Siergiej, aktor ros.",Słownik postaci literackich (Makowiecki)
Desqueyroux Bernard,Słownik postaci literackich (Makowiecki)
Desqueyroux Teresa,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"De Sylwa, uczony",Słownik postaci literackich (Makowiecki)
Detta,Słownik postaci literackich (Makowiecki)
Devereux Margareta,Słownik postaci literackich (Makowiecki)
Dębicki,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Diabeł,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Diana,Szkolny słownik bohaterów literackich | Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
Diaz de Bivar Rodrigo,Słownik postaci literackich (Makowiecki)
Didi,Słownik postaci literackich (Makowiecki)
Didier,Słownik postaci literackich (Makowiecki)
Diego,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Dietschy Veronique, aktorka",Słownik postaci literackich (Makowiecki)
"Dignam Arthur, aktor",Słownik postaci literackich (Makowiecki)
Dignam Paddy,Słownik postaci literackich (Makowiecki)
Dilbin Tekla ur. Surkont,Słownik postaci literackich (Makowiecki)
Dilbin Teodor,Słownik postaci literackich (Makowiecki)
Dilbin Tomasz,1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Dilbinowa Bronisława ur. Ritter,Słownik postaci literackich (Makowiecki)
"Dillane Stephen, aktor",Słownik postaci literackich (Makowiecki)
Dimmesdale Artur,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"Dingo, pies",Słownik postaci literackich (Makowiecki)
Diomedes,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Dionizos,Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
Dipsoidowie,Słownik postaci literackich (Makowiecki)
Długołęcka Grażyna,Słownik postaci literackich (Makowiecki)
Dmochowski Mariusz,Słownik postaci literackich (Makowiecki)
Dobraniecki Jerzy,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Dobrójska Aniela,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Dobrójska, pani",Słownik postaci literackich (Makowiecki)
"Dobrzyńscy, rodzina",Słownik postaci literackich (Makowiecki)
Dohny Ebbie,Słownik postaci literackich (Makowiecki)
Dohny Marta,Słownik postaci literackich (Makowiecki)
Doktor,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Doktor Faul,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
