entity,source
Agnieszka Kubik,Biblioteka Narodowa - kartoteka autorytatywna
Dimit''r Menkadžiev Panteleev,Biblioteka Narodowa - kartoteka autorytatywna
Anne Birkenhauer,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Oyrzanowska,Biblioteka Narodowa - kartoteka autorytatywna
Danuta Bartoszuk,Biblioteka Narodowa - kartoteka autorytatywna
Čūkâ Čekâd,Biblioteka Narodowa - kartoteka autorytatywna
Šahrâm Šeydâyī,Biblioteka Narodowa - kartoteka autorytatywna
João Alfacinha da Silva,Biblioteka Narodowa - kartoteka autorytatywna
Natalia Zmaczyńska,Biblioteka Narodowa - kartoteka autorytatywna
H. W. Tjalsma,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Janica,Biblioteka Narodowa - kartoteka autorytatywna
Marian Ostoja,Biblioteka Narodowa - kartoteka autorytatywna
Tudor Teodorescu-Branişte,Biblioteka Narodowa - kartoteka autorytatywna
Ryszard Kincel,Biblioteka Narodowa - kartoteka autorytatywna
Arkadiusz Dzierżawski,Biblioteka Narodowa - kartoteka autorytatywna
Ksenija Atanasijević,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Brzosko,Biblioteka Narodowa - kartoteka autorytatywna
Mirko Jirsak,Biblioteka Narodowa - kartoteka autorytatywna
René Puaux,Biblioteka Narodowa - kartoteka autorytatywna
Szymon Sobczak,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Zarychta,Biblioteka Narodowa - kartoteka autorytatywna
Edith Klapwijk,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Plichta,Biblioteka Narodowa - kartoteka autorytatywna
Karolina Kasprzak,Biblioteka Narodowa - kartoteka autorytatywna
Stefania Beylin,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Mazur-Zagórska,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Nocoń,Biblioteka Narodowa - kartoteka autorytatywna
Vlastimil Kovalčik,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Mrózek,Biblioteka Narodowa - kartoteka autorytatywna
Zygmunt Januszowski,Biblioteka Narodowa - kartoteka autorytatywna
Klara Tomaszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Janina Leśniewicz,Biblioteka Narodowa - kartoteka autorytatywna
Rafał Majerek,Biblioteka Narodowa - kartoteka autorytatywna
Sylvia Gehlert,Biblioteka Narodowa - kartoteka autorytatywna
Alicja Nagy,Biblioteka Narodowa - kartoteka autorytatywna
Tat'âna Sergeevna Stupnikova,Biblioteka Narodowa - kartoteka autorytatywna
Jean-Jack Bréhier,Biblioteka Narodowa - kartoteka autorytatywna
Caroline Meijer,Biblioteka Narodowa - kartoteka autorytatywna
Magnus Hedlund,Biblioteka Narodowa - kartoteka autorytatywna
Bogusław Potok,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Balicka,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Siemasz,Biblioteka Narodowa - kartoteka autorytatywna
Stanislav Ûr'evič Kunâev,Biblioteka Narodowa - kartoteka autorytatywna
Ágnes Viszóki,Biblioteka Narodowa - kartoteka autorytatywna
Monika Mazur,Biblioteka Narodowa - kartoteka autorytatywna
Antoine Jeudy Dugour,Biblioteka Narodowa - kartoteka autorytatywna
Jan Furuhjelm,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Kryżan-Stanojević,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Zajadacz,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Podgórzec,Biblioteka Narodowa - kartoteka autorytatywna
Pierre Boaistuau,Biblioteka Narodowa - kartoteka autorytatywna
Robert Andruszko,Biblioteka Narodowa - kartoteka autorytatywna
Ovsej Naumovič Štejnberg,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Szachnowska,Biblioteka Narodowa - kartoteka autorytatywna
Michał Kazek,Biblioteka Narodowa - kartoteka autorytatywna
Eugenia Rutkowska,Biblioteka Narodowa - kartoteka autorytatywna
Devora Ascarelli,Biblioteka Narodowa - kartoteka autorytatywna
Anat Zagórska-Springmann,Biblioteka Narodowa - kartoteka autorytatywna
René-Louis Piachaud,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Rudkowska,Biblioteka Narodowa - kartoteka autorytatywna
Renata Davydovna Ravič,Biblioteka Narodowa - kartoteka autorytatywna
Zdzisław Klimczuk,Biblioteka Narodowa - kartoteka autorytatywna
Zhouxiong Su,Biblioteka Narodowa - kartoteka autorytatywna
Kapricho,Biblioteka Narodowa - kartoteka autorytatywna
Rachel Marks-Ritzenhoff,Biblioteka Narodowa - kartoteka autorytatywna
Marie Vendittelli,Biblioteka Narodowa - kartoteka autorytatywna
Justus Vultejus,Biblioteka Narodowa - kartoteka autorytatywna
Valentina Parlato,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Bogdan Roszkowski,Biblioteka Narodowa - kartoteka autorytatywna
Renata Putzlacher,Biblioteka Narodowa - kartoteka autorytatywna
Gerardus Vossius,Biblioteka Narodowa - kartoteka autorytatywna
Łukasz Wróbel,Biblioteka Narodowa - kartoteka autorytatywna
Renée Lafont,Biblioteka Narodowa - kartoteka autorytatywna
Elvio E. Gandolfo,Biblioteka Narodowa - kartoteka autorytatywna
Kurt Honelka,Biblioteka Narodowa - kartoteka autorytatywna
Paul Wiens,Biblioteka Narodowa - kartoteka autorytatywna
Nina Vrbovcová,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra A. Kublickaâ-Piottuh,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Jacek Śliwicki,Biblioteka Narodowa - kartoteka autorytatywna
Leontine Rottenberg,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Kamila Krzemińska,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Krzemińska-Krzywda,Biblioteka Narodowa - kartoteka autorytatywna
Anna Horeczy,Biblioteka Narodowa - kartoteka autorytatywna
J. Mazurek,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Kosmala,Biblioteka Narodowa - kartoteka autorytatywna
Ekaterina Korotkova-Grossman,Biblioteka Narodowa - kartoteka autorytatywna
Jolanta Dąbrowska,Biblioteka Narodowa - kartoteka autorytatywna
Mons. Mossner,Biblioteka Narodowa - kartoteka autorytatywna
Elsa Mossner,Biblioteka Narodowa - kartoteka autorytatywna
Anna Waśko,Biblioteka Narodowa - kartoteka autorytatywna
Kopl Dua,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Ekier,Biblioteka Narodowa - kartoteka autorytatywna
Philippe Lavastine,Biblioteka Narodowa - kartoteka autorytatywna
Göran Printz-Påhlson,Biblioteka Narodowa - kartoteka autorytatywna
Peter R. Holm,Biblioteka Narodowa - kartoteka autorytatywna
Peter Gehrisch,Biblioteka Narodowa - kartoteka autorytatywna
Miquel Arimany,Biblioteka Narodowa - kartoteka autorytatywna
Anna Ozola-Sakse,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Gładysz,Biblioteka Narodowa - kartoteka autorytatywna
Sinan Fişek,Biblioteka Narodowa - kartoteka autorytatywna
Matteo Codignola,Biblioteka Narodowa - kartoteka autorytatywna
Eugenia Żmijewska,Biblioteka Narodowa - kartoteka autorytatywna
V. Âvorovskij,Biblioteka Narodowa - kartoteka autorytatywna
Y.-P. Loreilhe,Biblioteka Narodowa - kartoteka autorytatywna
Ferdinand Kirschner,Biblioteka Narodowa - kartoteka autorytatywna
Charlotte Kirschner,Biblioteka Narodowa - kartoteka autorytatywna
Anna Żylińska,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Skórnicka,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Krahelska-Białecka,Biblioteka Narodowa - kartoteka autorytatywna
Edward Vance Humphrey,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Radziwiłowicz,Biblioteka Narodowa - kartoteka autorytatywna
Wiesław Juszczak,Biblioteka Narodowa - kartoteka autorytatywna
Viola Wein,Biblioteka Narodowa - kartoteka autorytatywna
Bożena Zofia Kachel,Biblioteka Narodowa - kartoteka autorytatywna
Siegfried Schaarschmidt,Biblioteka Narodowa - kartoteka autorytatywna
Francesco Sisti,Biblioteka Narodowa - kartoteka autorytatywna
Francis Greenleaf Allinson,Biblioteka Narodowa - kartoteka autorytatywna
Juliusz Grot,Biblioteka Narodowa - kartoteka autorytatywna
Wł. Bil,Biblioteka Narodowa - kartoteka autorytatywna
Stefan Kruś,Biblioteka Narodowa - kartoteka autorytatywna
A. Polak-Lubbers,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Jackowska-Pociejowa,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Pańta,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Ostojski,Biblioteka Narodowa - kartoteka autorytatywna
Öner Ceylan,Biblioteka Narodowa - kartoteka autorytatywna
Imre Katona,Biblioteka Narodowa - kartoteka autorytatywna
Dolores Payás,Biblioteka Narodowa - kartoteka autorytatywna
Felicja Nossig,Biblioteka Narodowa - kartoteka autorytatywna
Anna Antkowiak,Biblioteka Narodowa - kartoteka autorytatywna
John Gabriel Grossek,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Mrówka,Biblioteka Narodowa - kartoteka autorytatywna
Margaret Fuller,Biblioteka Narodowa - kartoteka autorytatywna
Anna Józak,Biblioteka Narodowa - kartoteka autorytatywna
Sarah McGavran,Biblioteka Narodowa - kartoteka autorytatywna
Thérèse Aubray,Biblioteka Narodowa - kartoteka autorytatywna
Robert Warden Lee,Biblioteka Narodowa - kartoteka autorytatywna
Vitalij Leonidovič Zadvornyj,Biblioteka Narodowa - kartoteka autorytatywna
Tǝnzilǝ Qǝrif qızı Cǝmilova,Biblioteka Narodowa - kartoteka autorytatywna
Eva Näripea,Biblioteka Narodowa - kartoteka autorytatywna
Arsenij Ivanovič Formakov,Biblioteka Narodowa - kartoteka autorytatywna
Tianbao Zhong,Biblioteka Narodowa - kartoteka autorytatywna
Jure Josipović,Biblioteka Narodowa - kartoteka autorytatywna
Rusudan Čanturišvili,Biblioteka Narodowa - kartoteka autorytatywna
Juraj Slávik,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Ganczar,Biblioteka Narodowa - kartoteka autorytatywna
Erwin Spatz,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Trzeszczkowska,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Madej,Biblioteka Narodowa - kartoteka autorytatywna
Giorgos Adamantiadis,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Mianowicz,Biblioteka Narodowa - kartoteka autorytatywna
Bořivoj Křemenák,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Kamiński,Biblioteka Narodowa - kartoteka autorytatywna
Marta Bes,Biblioteka Narodowa - kartoteka autorytatywna
Dar'â Ahlamënak,Biblioteka Narodowa - kartoteka autorytatywna
Levko Hmel'kovs'kij,Biblioteka Narodowa - kartoteka autorytatywna
Karol Stefańczyk,Biblioteka Narodowa - kartoteka autorytatywna
Ivan Vasilev Grozdev,Biblioteka Narodowa - kartoteka autorytatywna
Boân Obretenov,Biblioteka Narodowa - kartoteka autorytatywna
Adam Pietraszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Mary Botham Howitt,Biblioteka Narodowa - kartoteka autorytatywna
Magda Oborska,Biblioteka Narodowa - kartoteka autorytatywna
Dagmar Domke,Biblioteka Narodowa - kartoteka autorytatywna
Kálmán Nádasdy,Biblioteka Narodowa - kartoteka autorytatywna
Franziska Gehm,Biblioteka Narodowa - kartoteka autorytatywna
Martin John Mills,Biblioteka Narodowa - kartoteka autorytatywna
Rolf Italiaander,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Heblewska,Biblioteka Narodowa - kartoteka autorytatywna
Andrea Balázs,Biblioteka Narodowa - kartoteka autorytatywna
Christian Sénéchal,Biblioteka Narodowa - kartoteka autorytatywna
Paulo Leminski,Biblioteka Narodowa - kartoteka autorytatywna
C. Šmeral',Biblioteka Narodowa - kartoteka autorytatywna
Leonardo Masi,Biblioteka Narodowa - kartoteka autorytatywna
Mathias Soutermans,Biblioteka Narodowa - kartoteka autorytatywna
Andrea Magyari,Biblioteka Narodowa - kartoteka autorytatywna
Mariusz K. Krawczyk,Biblioteka Narodowa - kartoteka autorytatywna
Myrosław Marynowycz,Biblioteka Narodowa - kartoteka autorytatywna
Bartłomiej Nowicki,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Chruściel,Biblioteka Narodowa - kartoteka autorytatywna
Marek Has,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Graban,Biblioteka Narodowa - kartoteka autorytatywna
Natália Korina,Biblioteka Narodowa - kartoteka autorytatywna
Simone Carpentari-Messina,Biblioteka Narodowa - kartoteka autorytatywna
Celso M. Paciornik,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Soporek,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Sieradzka,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Babuchowski,Biblioteka Narodowa - kartoteka autorytatywna
João Moita,Biblioteka Narodowa - kartoteka autorytatywna
Johann Jacob Wecker,Biblioteka Narodowa - kartoteka autorytatywna
Francisca A. de Carapebús,Biblioteka Narodowa - kartoteka autorytatywna
Irene Bohlen,Biblioteka Narodowa - kartoteka autorytatywna
Monique Saint-Hélier,Biblioteka Narodowa - kartoteka autorytatywna
Olga Mysłowska,Biblioteka Narodowa - kartoteka autorytatywna
Reinier Rooleeuw,Biblioteka Narodowa - kartoteka autorytatywna
Anna Dzierzgowska,Biblioteka Narodowa - kartoteka autorytatywna
Kang Li,Biblioteka Narodowa - kartoteka autorytatywna
Anna Jaremko,Biblioteka Narodowa - kartoteka autorytatywna
Michał Rusinek,Biblioteka Narodowa - kartoteka autorytatywna
Mark Ford,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Tabor,Biblioteka Narodowa - kartoteka autorytatywna
Ilma Rakusa,Biblioteka Narodowa - kartoteka autorytatywna
Eino Kalima,Biblioteka Narodowa - kartoteka autorytatywna
Olga Zienkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Anton Daul,Biblioteka Narodowa - kartoteka autorytatywna
Jacques Issaverdenz,Biblioteka Narodowa - kartoteka autorytatywna
Žana Bespaljko,Biblioteka Narodowa - kartoteka autorytatywna
Jarosław Nachlik,Biblioteka Narodowa - kartoteka autorytatywna
Marta Binkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Gábor Nagy,Biblioteka Narodowa - kartoteka autorytatywna
Jules Gantin,Biblioteka Narodowa - kartoteka autorytatywna
Ezra Pound,Biblioteka Narodowa - kartoteka autorytatywna
Gita Abramovna Balter,Biblioteka Narodowa - kartoteka autorytatywna
René-Georges Coquin,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Kwiatkowska,Biblioteka Narodowa - kartoteka autorytatywna
Rygor Baradulìn,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Hołowińska,Biblioteka Narodowa - kartoteka autorytatywna
Marlena Breuer,Biblioteka Narodowa - kartoteka autorytatywna
Luboš Zelený,Biblioteka Narodowa - kartoteka autorytatywna
Natal'â Mihajlovna Krymova,Biblioteka Narodowa - kartoteka autorytatywna
Caroline Chang,Biblioteka Narodowa - kartoteka autorytatywna
Adonis,Biblioteka Narodowa - kartoteka autorytatywna
M. Kornteuer,Biblioteka Narodowa - kartoteka autorytatywna
Jan Meysztowicz,Biblioteka Narodowa - kartoteka autorytatywna
Melania Kowalewska,Biblioteka Narodowa - kartoteka autorytatywna
Walerian Meysztowicz,Biblioteka Narodowa - kartoteka autorytatywna
Arigo,Biblioteka Narodowa - kartoteka autorytatywna
Anna Hikiert-Bereza,Biblioteka Narodowa - kartoteka autorytatywna
Ilias Wrazas,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Mortka,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Dudzic,Biblioteka Narodowa - kartoteka autorytatywna
Rolf Leitner,Biblioteka Narodowa - kartoteka autorytatywna
Adolf Halfeld,Biblioteka Narodowa - kartoteka autorytatywna
Agata Suchocka,Biblioteka Narodowa - kartoteka autorytatywna
Bożena Umińska,Biblioteka Narodowa - kartoteka autorytatywna
Victor Wilder,Biblioteka Narodowa - kartoteka autorytatywna
Aleksander Kurtna,Biblioteka Narodowa - kartoteka autorytatywna
Wilhelm Szymbor,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Janiec-Nyitrai,Biblioteka Narodowa - kartoteka autorytatywna
Lennart Hellsing,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Górski,Biblioteka Narodowa - kartoteka autorytatywna
Rama Ayalon,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Gostyńska,Biblioteka Narodowa - kartoteka autorytatywna
Nina Gubrynowicz,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Mirowska,Biblioteka Narodowa - kartoteka autorytatywna
Halina Wołejko,Biblioteka Narodowa - kartoteka autorytatywna
Gabriela Jundziłłowa,Biblioteka Narodowa - kartoteka autorytatywna
Armando D. Pirotto,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Krosny,Biblioteka Narodowa - kartoteka autorytatywna
Sebastian Sęk,Biblioteka Narodowa - kartoteka autorytatywna
Alexander M. Mederský,Biblioteka Narodowa - kartoteka autorytatywna
Patrycja Dusza,Biblioteka Narodowa - kartoteka autorytatywna
Jan Zarański,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Torberg,Biblioteka Narodowa - kartoteka autorytatywna
Przemysław Sadura,Biblioteka Narodowa - kartoteka autorytatywna
B. K. Ninin,Biblioteka Narodowa - kartoteka autorytatywna
János Lackfi,Biblioteka Narodowa - kartoteka autorytatywna
Leone Traverso,Biblioteka Narodowa - kartoteka autorytatywna
Aleksander Juniewicz,Biblioteka Narodowa - kartoteka autorytatywna
Jan Fiebig,Biblioteka Narodowa - kartoteka autorytatywna
Franciszka Cichowska,Biblioteka Narodowa - kartoteka autorytatywna
Johann Bartholomäus Rogler,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Korpanty,Biblioteka Narodowa - kartoteka autorytatywna
Jana Eislerová,Biblioteka Narodowa - kartoteka autorytatywna
Dominika Dymińska,Biblioteka Narodowa - kartoteka autorytatywna
Miguel Ramalhete Gomes,Biblioteka Narodowa - kartoteka autorytatywna
Mateusz Jurczyński,Biblioteka Narodowa - kartoteka autorytatywna
Žâleh Mottaḥedīn,Biblioteka Narodowa - kartoteka autorytatywna
Vítězslav Houška,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Jęczmyk,Biblioteka Narodowa - kartoteka autorytatywna
Domokos Szilágyi,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Szpotański,Biblioteka Narodowa - kartoteka autorytatywna
Lûba-Paraskevìâ Strinadûk,Biblioteka Narodowa - kartoteka autorytatywna
László Csiki,Biblioteka Narodowa - kartoteka autorytatywna
Oleksandra Vasilìvna Grigorenko,Biblioteka Narodowa - kartoteka autorytatywna
Amatsyah Porat,Biblioteka Narodowa - kartoteka autorytatywna
Szymon Wiatr,Biblioteka Narodowa - kartoteka autorytatywna
Jan Leszcza,Biblioteka Narodowa - kartoteka autorytatywna
Anton Francìšak Bryl',Biblioteka Narodowa - kartoteka autorytatywna
Jacek Dobrowolski,Biblioteka Narodowa - kartoteka autorytatywna
Anna Kamińska,Biblioteka Narodowa - kartoteka autorytatywna
Ingah‏ Mikhaeli,Biblioteka Narodowa - kartoteka autorytatywna
Mordekhay Avi-Shaul,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Mydlarski,Biblioteka Narodowa - kartoteka autorytatywna
Andrej Chadanowicz,Biblioteka Narodowa - kartoteka autorytatywna
Roger Hibon,Biblioteka Narodowa - kartoteka autorytatywna
Shimon Sandbank,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Stanosz,Biblioteka Narodowa - kartoteka autorytatywna
Wacław Rzepecki,Biblioteka Narodowa - kartoteka autorytatywna
Marian Moskwa,Biblioteka Narodowa - kartoteka autorytatywna
Maria Maklakiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Marian Bodyński,Biblioteka Narodowa - kartoteka autorytatywna
Émile Ouchard,Biblioteka Narodowa - kartoteka autorytatywna
Jean Amsler,Biblioteka Narodowa - kartoteka autorytatywna
Teodor Konopka,Biblioteka Narodowa - kartoteka autorytatywna
Pavel Karaban,Biblioteka Narodowa - kartoteka autorytatywna
Mieczysław Bednarz,Biblioteka Narodowa - kartoteka autorytatywna
Timotej Ignác Bohuslav Nosák,Biblioteka Narodowa - kartoteka autorytatywna
Melita Wolf,Biblioteka Narodowa - kartoteka autorytatywna
Patrycja Zarawska,Biblioteka Narodowa - kartoteka autorytatywna
Zora Wolfová,Biblioteka Narodowa - kartoteka autorytatywna
Andrejs Augstkalnu,Biblioteka Narodowa - kartoteka autorytatywna
Ignacy Hołowiński,Biblioteka Narodowa - kartoteka autorytatywna
Anatol Hanftwurcel,Biblioteka Narodowa - kartoteka autorytatywna
George Chapman,Biblioteka Narodowa - kartoteka autorytatywna
Anton C. Pegis,Biblioteka Narodowa - kartoteka autorytatywna
Jadwiga Korniłowiczowa,Biblioteka Narodowa - kartoteka autorytatywna
Jelena Holéčková-Dolanská,Biblioteka Narodowa - kartoteka autorytatywna
